编号,新文件名,照片标题,原文件名
原名保留,凤.jpg,凤,凤.jpg
原名保留,斗牛.jpg,斗牛,斗牛.jpg
原名保留,海马.jpg,海马,海马.jpg
原名保留,狎鱼.jpg,狎鱼,狎鱼.jpg
原名保留,狮子.jpg,狮子,狮子.jpg
原名保留,狻猊.jpg,狻猊,狻猊.jpg
原名保留,獬豸.jpg,獬豸,獬豸.jpg
原名保留,行什.jpg,行什,行什.jpg
原名保留,骑凤仙人.jpg,骑凤仙人,骑凤仙人.jpg
原名保留,龙.jpg,龙,龙.jpg
原名保留,天马.png,天马,天马.png

说明：标题取自文件名（去掉扩展名）；「原名保留」行的文件名未被改动，回滚时会自动跳过。
"回滚命令：python rename_album.py --rollback ""1_对照表.csv"""
